Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,pet,month,year,dayofyear,station_id,sin_doy,cos_doy,sin_month,cos_month,Total Alkalinity_lag_1,Total Alkalinity_lag_3,Total Alkalinity_lag_7,Total Alkalinity_lag_14,Total Alkalinity_lag_30,Total Alkalinity_roll_mean_3,Total Alkalinity_roll_std_3,Total Alkalinity_roll_med_3,Total Alkalinity_roll_q25_3,Total Alkalinity_roll_q50_3,Total Alkalinity_roll_q75_3,Total Alkalinity_roll_mean_7,Total Alkalinity_roll_std_7,Total Alkalinity_roll_med_7,Total Alkalinity_roll_q25_7,Total Alkalinity_roll_q50_7,Total Alkalinity_roll_q75_7,Total Alkalinity_roll_mean_14,Total Alkalinity_roll_std_14,Total Alkalinity_roll_med_14,Total Alkalinity_roll_q25_14,Total Alkalinity_roll_q50_14,Total Alkalinity_roll_q75_14,Total Alkalinity_roll_mean_30,Total Alkalinity_roll_std_30,Total Alkalinity_roll_med_30,Total Alkalinity_roll_q25_30,Total Alkalinity_roll_q50_30,Total Alkalinity_roll_q75_30,Electrical Conductance_lag_1,Electrical Conductance_lag_3,Electrical Conductance_lag_7,Electrical Conductance_lag_14,Electrical Conductance_lag_30,Electrical Conductance_roll_mean_3,Electrical Conductance_roll_std_3,Electrical Conductance_roll_med_3,Electrical Conductance_roll_q25_3,Electrical Conductance_roll_q50_3,Electrical Conductance_roll_q75_3,Electrical Conductance_roll_mean_7,Electrical Conductance_roll_std_7,Electrical Conductance_roll_med_7,Electrical Conductance_roll_q25_7,Electrical Conductance_roll_q50_7,Electrical Conductance_roll_q75_7,Electrical Conductance_roll_mean_14,Electrical Conductance_roll_std_14,Electrical Conductance_roll_med_14,Electrical Conductance_roll_q25_14,Electrical Conductance_roll_q50_14,Electrical Conductance_roll_q75_14,Electrical Conductance_roll_mean_30,Electrical Conductance_roll_std_30,Electrical Conductance_roll_med_30,Electrical Conductance_roll_q25_30,Electrical Conductance_roll_q50_30,Electrical Conductance_roll_q75_30,Dissolved Reactive Phosphorus_lag_1,Dissolved Reactive Phosphorus_lag_3,Dissolved Reactive Phosphorus_lag_7,Dissolved Reactive Phosphorus_lag_14,Dissolved Reactive Phosphorus_lag_30,Dissolved Reactive Phosphorus_roll_mean_3,Dissolved Reactive Phosphorus_roll_std_3,Dissolved Reactive Phosphorus_roll_med_3,Dissolved Reactive Phosphorus_roll_q25_3,Dissolved Reactive Phosphorus_roll_q50_3,Dissolved Reactive Phosphorus_roll_q75_3,Dissolved Reactive Phosphorus_roll_mean_7,Dissolved Reactive Phosphorus_roll_std_7,Dissolved Reactive Phosphorus_roll_med_7,Dissolved Reactive Phosphorus_roll_q25_7,Dissolved Reactive Phosphorus_roll_q50_7,Dissolved Reactive Phosphorus_roll_q75_7,Dissolved Reactive Phosphorus_roll_mean_14,Dissolved Reactive Phosphorus_roll_std_14,Dissolved Reactive Phosphorus_roll_med_14,Dissolved Reactive Phosphorus_roll_q25_14,Dissolved Reactive Phosphorus_roll_q50_14,Dissolved Reactive Phosphorus_roll_q75_14,Dissolved Reactive Phosphorus_roll_mean_30,Dissolved Reactive Phosphorus_roll_std_30,Dissolved Reactive Phosphorus_roll_med_30,Dissolved Reactive Phosphorus_roll_q25_30,Dissolved Reactive Phosphorus_roll_q50_30,Dissolved Reactive Phosphorus_roll_q75_30
-30.160091,27.40124,2012-01-03,74.714,159.3,10.0,15093.0,9850.5,15030.5,12009.0,0.0020747921058309,-0.208190989108154,163.2,1.0,2012.0,3.0,-30.1601_27.4012,0.051619667223253764,0.998666816288476,0.0,1.0,101.428,95.897,109.014,,,169.45466666666664,63.187862302291286,180.621,141.0245,180.621,203.46800000000002,148.2147142857143,55.58129224752475,176.56,97.524,176.56,179.31650000000002,,,,,,,,,,,,,209.5,226.4,234.4,,,760.5,535.4901959886853,793.0,501.25,793.0,1036.0,495.5571428571429,404.4497243463144,394.0,207.55,394.0,595.5,,,,,,,,,,,,,10.0,10.0,12.0,,,11.666666666666666,2.886751345945334,10.0,10.0,10.0,12.5,10.714285714285714,1.8898223650441794,10.0,10.0,10.0,10.0,,,,,,,,,,,,
-33.897778,20.012778,2012-01-03,145.624,784.0,46.0,13971.0,9098.0,10929.0,9116.0,0.1221686746987947,-0.0914265741249309,193.5,1.0,2012.0,3.0,-33.8978_20.0128,0.051619667223253764,0.998666816288476,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.760833,17.730278,2012-01-04,150.469,507.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,239.2,1.0,2012.0,4.0,-28.7608_17.7303,0.06880242680231986,0.9976303053065857,0.0,1.0,146.975,186.095,172.608,,,,,,,,,,,,,,,,,,,,,,,,,,,554.0,611.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.065833,20.404167,2012-01-05,48.791,704.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,178.8,1.0,2012.0,5.0,-34.0658_20.4042,0.08596479873744647,0.9962981749346078,0.0,1.0,119.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.45963889,28.26430556,2012-01-05,191.685,694.0,82.0,14798.0,9773.0,13801.0,11238.0,0.0348613587887687,-0.1708662085348258,167.0,1.0,2012.0,5.0,-25.4596_28.2643,0.08596479873744647,0.9962981749346078,0.0,1.0,219.492,189.804,205.252,,,161.9723333333333,51.67969084982345,146.975,133.2125,146.975,183.2335,,,,,,,,,,,,,,,,,,,697.0,766.0,632.0,,,764.6666666666666,251.4246076527392,697.0,625.5,697.0,870.0,,,,,,,,,,,,,,,,,,,82.0,82.0,82.0,,,34.0,41.5692193816529,10.0,10.0,10.0,46.0,,,,,,,,,,,,,,,,,,
-26.006389,29.253889,2012-01-05,123.305,1127.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,147.5,1.0,2012.0,5.0,-26.0064_29.2539,0.08596479873744647,0.9962981749346078,0.0,1.0,86.873,106.94,,,,141.9383333333333,69.11037289968368,119.45,103.1615,119.45,169.471,,,,,,,,,,,,,,,,,,,749.0,760.0,,,,829.6666666666666,186.57259534383368,749.0,723.0,749.0,896.0,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,34.0,41.5692193816529,10.0,10.0,10.0,46.0,,,,,,,,,,,,,,,,,,
-33.870833,20.003333,2012-01-05,185.276,667.0,81.0,17931.0,9671.5,14352.0,10874.0,0.110863302667038,-0.1948300622307316,190.90001,1.0,2012.0,5.0,-33.8708_20.0033,0.08596479873744647,0.9962981749346078,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.897778,20.012778,2012-01-05,83.952,1025.0,10.0,13667.0,8904.0,10627.0,8752.0,0.1251337778875437,-0.0882187291997333,193.5,1.0,2012.0,5.0,-33.8978_20.0128,0.08596479873744647,0.9962981749346078,0.0,1.0,145.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.7115,24.07288889,2012-01-06,164.47,921.0,10.0,11878.5,9907.0,12230.0,10637.0,-0.0145799199452474,-0.1049374350634679,204.8,1.0,2012.0,6.0,-28.7115_24.0729,0.10310169744743485,0.9946708199115211,0.0,1.0,183.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.5275,30.858056,2012-01-06,46.853,142.8,10.0,14750.0,9815.0,14502.5,11442.0,0.0084608153149303,-0.1927624138994543,139.7,1.0,2012.0,6.0,-27.5275_30.8581,0.10310169744743485,0.9946708199115211,0.0,1.0,43.648,26.994,,,,124.21033333333332,72.27516669184058,145.624,94.636,145.624,164.4915,,,,,,,,,,,,,,,,,,,104.9,110.8,,,,584.6333333333333,417.4305970258214,784.0,444.45000000000005,784.0,824.5,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,22.0,20.784609690826176,10.0,10.0,10.0,28.0,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,2012-01-06,104.582,310.1,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,204.3,1.0,2012.0,6.0,-29.1617_23.6964,0.10310169744743485,0.9946708199115211,0.0,1.0,87.443,95.016,88.324,,,104.81666666666665,71.45749855916698,87.443,65.5455,87.443,135.401,,,,,,,,,,,,,,,,,,,226.6,252.4,229.9,,,398.83333333333326,408.2722661819359,226.6,165.75,226.6,545.8,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-29.1825,23.575556,2012-01-06,122.913,505.0,14.0,11496.5,9669.0,10689.5,9297.5,0.0363742900928511,-0.0501264827958835,208.8,1.0,2012.0,6.0,-29.1825_23.5756,0.10310169744743485,0.9946708199115211,0.0,1.0,94.175,,,,,75.08866666666665,27.43568108018027,87.443,65.5455,87.443,90.809,,,,,,,,,,,,,,,,,,,247.95,,,,,193.14999999999995,77.16866268116836,226.6,165.75,226.6,237.27499999999998,,,,,,,,,,,,,,,,,,,10.0,,,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-28.1175,26.719444,2012-01-08,168.059,1218.0,88.0,12548.0,9924.0,14590.5,12144.5,-0.0752620815446687,-0.1903567276509813,191.7,1.0,2012.0,8.0,-28.1175_26.7194,0.13727877211326478,0.9905324521322229,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.116667,26.725278,2012-01-08,149.922,1448.0,10.0,13199.0,9687.0,15549.5,12569.5,-0.0817607875193485,-0.2323024191151695,191.7,1.0,2012.0,8.0,-28.1167_26.7253,0.13727877211326478,0.9905324521322229,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.13083,18.86278,2012-01-08,29.033,284.7,36.0,12049.0,9654.0,9003.5,8077.0,0.1446621541384627,0.0348653356559022,216.0,1.0,2012.0,8.0,-33.1308_18.8628,0.13727877211326478,0.9905324521322229,0.0,1.0,27.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.169444,29.233889,2012-01-08,214.078,476.0,13.0,14938.0,11437.0,19864.0,15931.5,-0.1415435894488818,-0.2692246254113278,148.5,1.0,2012.0,8.0,-27.1694_29.2339,0.13727877211326478,0.9905324521322229,0.0,1.0,150.698,101.294,168.713,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,225.9,434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.141944,26.417778,2012-01-08,292.096,582.0,10.0,12939.0,9406.5,15040.5,12382.0,-0.0751085616254755,-0.2304577248742167,197.6,1.0,2012.0,8.0,-28.1419_26.4178,0.13727877211326478,0.9905324521322229,0.0,1.0,94.718,,,,,90.86999999999999,61.84185340042778,94.718,60.956,94.718,122.708,,,,,,,,,,,,,,,,,,,227.9,,,,,267.5666666666666,80.3171422134362,227.9,221.35000000000002,227.9,293.95,,,,,,,,,,,,,,,,,,,132.0,,,,,65.33333333333333,60.185823358439926,49.0,32.0,49.0,90.5,,,,,,,,,,,,,,,,,,
-24.39619444,27.08983333,2012-01-08,208.479,903.0,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,178.7,1.0,2012.0,8.0,-24.3962_27.0898,0.13727877211326478,0.9905324521322229,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.73806,27.59194,2012-01-10,118.745,682.0,194.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,165.90001,1.0,2012.0,10.0,-26.7381_27.5919,0.1712931441814776,0.9852201067560606,0.0,1.0,141.928,112.323,140.053,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,684.0,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,41.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.45,28.085833,2012-01-10,144.984,678.0,183.0,15128.0,10436.0,17355.5,13871.0,-0.0685732756630287,-0.2489790043718394,160.7,1.0,2012.0,10.0,-26.45_28.0858,0.1712931441814776,0.9852201067560606,0.0,1.0,95.189,106.19,156.361,,,,,,,,,,,,,,,,,,,,,,,,,,,603.0,662.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,80.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.861111,28.884722,2012-01-10,180.354,679.0,106.0,12915.0,9653.0,14420.5,12711.5,-0.055074902599184,-0.1980393378611328,152.7,1.0,2012.0,10.0,-26.8611_28.8847,0.1712931441814776,0.9852201067560606,0.0,1.0,257.927,168.883,74.72,,,165.01466666666667,83.78937757456691,141.928,118.5585,141.928,199.9275,,,,,,,,,,,,,,,,,,,767.0,608.0,162.9,,,675.6666666666666,83.57830659527234,657.0,630.0,657.0,712.0,,,,,,,,,,,,,,,,,,,155.0,178.0,163.0,,,138.66666666666666,65.056385799807,155.0,111.0,155.0,174.5,,,,,,,,,,,,,,,,,,
-33.818056,19.694722,2012-01-10,10.347,129.8,15.0,20953.5,17936.0,20744.5,18949.5,0.0050122308024365,-0.0726076446788431,210.2,1.0,2012.0,10.0,-33.8181_19.6947,0.1712931441814776,0.9852201067560606,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,2012-01-10,115.78,281.5,10.0,8119.5,10778.0,7699.5,7607.0,0.0265503508439216,0.1666080368015144,242.5,1.0,2012.0,10.0,-29.1617_23.6964,0.1712931441814776,0.9852201067560606,0.0,1.0,104.582,100.447,98.351,,,,,,,,,,,,,,,,,,,,,,,,,,,310.1,218.8,224.5,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,39.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.658056,31.05,2012-01-11,82.129,317.9,10.0,13533.0,10044.0,16137.5,14864.0,-0.0877807923695249,-0.2327406756679325,146.7,1.0,2012.0,11.0,-23.6581_31.05,0.1882267098432442,0.9821256058680006,0.0,1.0,73.831,73.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.2,289.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.925278,29.324444,2012-02-02,154.041,948.0,10.0,15322.0,9272.5,13207.0,10527.0,0.0741350906095549,-0.175026134922929,168.0,2.0,2012.0,33.0,-24.9253_29.3244,0.5380051715382996,0.8429415373547828,0.49999999999999994,0.8660254037844387,222.22,,,,,133.54433333333333,78.31945093227695,104.582,89.2065,104.582,163.401,,,,,,,,,,,,,,,,,,,1207.0,,,,,580.4333333333333,544.3197987702939,310.1,267.15,310.1,758.55,,,,,,,,,,,,,,,,,,,10.0,,,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-30.336111,27.359444,2012-02-02,72.231,165.4,10.0,10272.0,9388.0,8117.0,7866.0,0.1171896242318771,0.0726078263353323,164.1,2.0,2012.0,33.0,-30.3361_27.3594,0.5380051715382996,0.8429415373547828,0.49999999999999994,0.8660254037844387,68.171,78.903,89.325,,,121.40733333333333,87.35218497744252,73.831,71.001,73.831,148.02550000000002,,,,,,,,,,,,,,,,,,,149.4,176.9,199.5,,,526.8666666666667,590.1989269164536,224.2,186.8,224.2,715.5999999999999,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-30.830556,26.921389,2012-02-03,106.627,254.2,13.0,12802.0,9180.0,10111.0,8709.5,0.117444245624754,-0.0482608470271108,167.0,2.0,2012.0,34.0,-30.8306_26.9214,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,123.096,106.852,62.099,,,137.82899999999998,78.07412866628742,123.096,95.6335,123.096,172.65800000000002,,,,,,,,,,,,,,,,,,,244.3,229.0,145.0,,,533.5666666666667,585.1374567854406,244.3,196.85000000000002,244.3,725.6500000000001,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-27.902778,24.615556,2012-02-03,212.503,884.0,33.0,15901.5,9702.0,14329.5,11291.5,0.051999603056465,-0.1925597653080324,204.3,2.0,2012.0,34.0,-27.9028_24.6156,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,220.199,221.841,,,,137.15533333333335,76.98296458524663,123.096,95.6335,123.096,171.6475,,,,,,,,,,,,,,,,,,,800.0,1139.5,,,,397.90000000000003,351.44673849674587,244.3,196.85000000000002,244.3,522.1500000000001,,,,,,,,,,,,,,,,,,,10.0,90.0,,,,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,
-29.658056,25.973333,2012-02-03,345.221,819.0,23.0,13308.0,9732.0,13236.0,10611.5,0.0027124773960216,-0.1525600835945657,179.1,2.0,2012.0,34.0,-29.6581_25.9733,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,289.946,101.804,346.847,,,211.08033333333333,83.79793068049678,220.199,171.6475,220.199,255.07250000000002,157.435,86.24179002857798,123.096,89.2065,123.096,221.2095,,,,,,,,,,,,,683.0,213.9,840.0,,,575.7666666666667,292.9588082535381,683.0,463.65,683.0,741.5,516.8571428571429,391.9564935769568,310.1,234.25,310.1,741.5,,,,,,,,,,,,,10.0,147.0,125.0,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
-29.028629,24.638389,2012-02-03,152.641,531.0,12.0,15248.0,9962.5,12854.0,11090.5,0.0851896662159274,-0.1267284640501386,203.0,2.0,2012.0,34.0,-29.0286_24.6384,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,101.501,,,,,203.88200000000003,95.27624506140033,220.199,160.85000000000002,220.199,255.07250000000002,156.99485714285717,86.56374794610149,123.096,87.666,123.096,221.2095,,,,,,,,,,,,,241.9,,,,,574.9666666666667,294.3166718575985,683.0,462.45000000000005,683.0,741.5,507.1142857142857,398.7413130864482,244.3,233.05,244.3,741.5,,,,,,,,,,,,,10.0,,,,,10.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,
-31.000833,26.353056,2012-02-03,189.093,410.0,177.0,13331.0,9616.0,12679.0,10668.0,0.0250672818146865,-0.1373850639156755,167.3,2.0,2012.0,34.0,-31.0008_26.3531,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,292.397,210.294,309.773,,,227.948,109.51317138591142,289.946,195.7235,289.946,291.17150000000004,188.21857142857147,90.8779085455814,220.199,112.2985,220.199,256.083,,,,,,,,,,,,,669.0,521.0,726.0,,,531.3000000000001,250.7254873362499,669.0,455.45000000000005,669.0,676.0,570.6571428571428,381.19776956825143,669.0,243.10000000000002,669.0,741.5,,,,,,,,,,,,,174.0,10.0,174.0,,,64.66666666666667,94.6854441470986,10.0,10.0,10.0,92.0,33.42857142857143,61.98617357351322,10.0,10.0,10.0,10.0,,,,,,,,,,,,
-30.679722,26.7125,2012-02-03,93.68,186.9,10.0,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,170.8,2.0,2012.0,34.0,-30.6797_26.7125,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,124.714,87.32,55.297,,,172.87066666666666,104.16150494464517,124.714,113.1075,124.714,208.5555,174.28914285714288,92.25986501440481,124.714,112.2985,124.714,255.07250000000002,,,,,,,,,,,,,245.1,225.3,138.3,,,385.3333333333333,245.66774988454117,245.1,243.5,245.1,457.04999999999995,433.24285714285713,271.0310121071196,245.1,243.10000000000002,245.1,676.0,,,,,,,,,,,,,12.0,10.0,44.0,,,65.33333333333333,94.11340676722594,12.0,11.0,12.0,93.0,33.714285714285715,61.86467566582799,10.0,10.0,10.0,11.0,,,,,,,,,,,,
-30.534167,24.961944,2012-02-03,333.304,1179.0,40.0,13652.0,10296.0,14906.0,13108.5,-0.0439106379998597,-0.182921990318228,187.90001,2.0,2012.0,34.0,-30.5342_24.9619,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,304.649,60.941,359.101,,,240.58666666666667,100.53548645296019,292.397,208.5555,292.397,298.523,208.0717142857143,90.19894062518019,220.199,123.905,220.199,291.17150000000004,,,,,,,,,,,,,900.0,152.6,1150.0,,,604.6999999999999,332.15112524271234,669.0,457.04999999999995,669.0,784.5,540.4714285714286,287.96890870535407,669.0,244.7,669.0,741.5,,,,,,,,,,,,,10.0,10.0,10.0,,,65.33333333333333,94.11340676722594,12.0,11.0,12.0,93.0,33.714285714285715,61.86467566582799,10.0,10.0,10.0,11.0,,,,,,,,,,,,
-23.658056,31.05,2012-02-03,56.952,232.4,24.0,13753.0,9629.0,13638.0,11794.5,0.0041984593479609,-0.1723041217174531,158.7,2.0,2012.0,34.0,-23.6581_31.05,0.5524353131676196,0.8335557718385699,0.49999999999999994,0.8660254037844387,82.129,46.72,,,,170.49733333333333,118.11381294469054,124.714,103.42150000000001,124.714,214.6815,202.21928571428572,97.65247237135429,220.199,113.1075,220.199,291.17150000000004,,,,,,,,,,,,,317.9,164.9,,,,487.6666666666667,358.94155977447554,317.9,281.5,317.9,608.95,550.9857142857143,276.46676369605734,669.0,281.5,669.0,741.5,,,,,,,,,,,,,10.0,10.0,,,,10.666666666666666,1.1547005383768867,10.0,10.0,10.0,11.0,33.714285714285715,61.86467566582799,10.0,10.0,10.0,11.0,,,,,,,,,,,,
-28.735556,29.820556,2012-02-04,36.534,105.0,10.0,4492.5,4767.0,3855.0,3750.0,0.0763701707097924,0.1057759220598456,148.3,2.0,2012.0,35.0,-28.7356_29.8206,0.5667017562911176,0.8239230057575542,0.49999999999999994,0.8660254037844387,42.14,,,,,142.97266666666664,141.4362315686237,82.129,62.1345,82.129,193.389,176.78228571428573,114.0093950568904,124.714,91.815,124.714,291.17150000000004,,,,,,,,,,,,,95.2,,,,,437.70000000000005,415.55961064569317,317.9,206.55,317.9,608.95,450.3,298.15332744523704,317.9,243.5,317.9,676.0,,,,,,,,,,,,,16.0,,,,,12.0,3.4641016151369697,10.0,10.0,10.0,13.0,34.57142857142857,61.52196665380892,10.0,10.0,10.0,14.0,,,,,,,,,,,,
-29.380556,30.2775,2012-02-04,27.299,99.0,10.0,15276.0,9081.0,13581.5,10485.0,0.0587195703023475,-0.198587975730832,128.5,2.0,2012.0,35.0,-29.3806_30.2775,0.5667017562911176,0.8239230057575542,0.49999999999999994,0.8660254037844387,24.456,54.37,22.119,,,49.57499999999998,29.54662672793669,42.14,33.298,42.14,62.1345,138.85514285714288,114.24888540583748,101.501,62.1345,101.501,208.5555,148.1450714285714,97.7244807542451,113.839,75.9055,113.839,221.71475,,,,,,,65.5,217.5,72.3,,,159.53333333333333,137.9511628560399,95.2,80.35,95.2,206.55,362.08571428571435,308.9827040929175,245.1,168.55,245.1,493.45,439.4714285714286,348.45161992530814,277.6,228.625,277.6,679.5,,,,,,,10.0,33.0,10.0,,,12.0,3.4641016151369697,10.0,10.0,10.0,13.0,34.57142857142857,61.52196665380892,10.0,10.0,10.0,14.0,22.285714285714285,43.697260205309796,10.0,10.0,10.0,10.0,,,,,,
-30.398056,30.601944,2012-02-04,37.851,279.1,10.0,17938.5,8781.0,11495.0,8904.0,0.2189172201742904,-0.1338528309331222,131.0,2.0,2012.0,35.0,-30.3981_30.6019,0.5667017562911176,0.8239230057575542,0.49999999999999994,0.8660254037844387,32.773,34.391,,,,33.12299999999998,8.847193848900574,32.773,28.6145,32.773,37.456500000000005,129.03685714285714,120.76157280833522,82.129,37.456500000000005,82.129,208.5555,143.01585714285716,101.97873599157604,112.2985,69.58600000000001,112.2985,221.71475,,,,,,,173.25,259.7,,,,111.31666666666666,55.653623721494384,95.2,80.35,95.2,134.225,352.27857142857147,314.473880549115,245.1,134.225,245.1,493.45,429.69642857142856,354.23157162005975,244.7,185.9875,244.7,679.5,,,,,,,10.0,10.0,,,,12.0,3.4641016151369697,10.0,10.0,10.0,13.0,34.57142857142857,61.52196665380892,10.0,10.0,10.0,14.0,22.285714285714285,43.697260205309796,10.0,10.0,10.0,10.0,,,,,,
-33.897778,20.012778,2012-02-04,67.076,784.0,16.0,13667.0,8904.0,10627.0,8752.0,0.1251337778875437,-0.0882187291997333,193.5,2.0,2012.0,35.0,-33.8978_20.0128,0.5667017562911176,0.8239230057575542,0.49999999999999994,0.8660254037844387,83.952,,,,,47.06033333333331,32.21861921829296,32.773,28.6145,32.773,58.3625,99.25900000000001,97.15898263499184,82.129,37.456500000000005,82.129,104.333,143.7387857142857,101.48523641410843,112.2985,71.66050000000001,112.2985,221.71475,,,,,,,1025.0,,,,,421.25,525.6311087635511,173.25,119.375,173.25,599.125,403.13571428571424,393.17075246670896,245.1,134.225,245.1,608.95,486.8964285714286,382.0583807907079,281.5,190.4125,281.5,770.75,,,,,,,10.0,,,,,10.0,0.0,10.0,10.0,10.0,10.0,11.142857142857142,2.2677868380534405,10.0,10.0,10.0,11.0,22.285714285714285,43.697260205309796,10.0,10.0,10.0,10.0,,,,,,
-33.870833,20.003333,2012-02-04,173.971,667.0,113.0,17931.0,9671.5,14352.0,10874.0,0.110863302667038,-0.1948300622307316,190.90001,2.0,2012.0,35.0,-33.8708_20.0033,0.5667017562911176,0.8239230057575542,0.49999999999999994,0.8660254037844387,185.276,,,,,100.66699999999997,77.61336657432159,83.952,58.3625,83.952,134.614,107.91071428571432,102.36064476759648,82.129,37.456500000000005,82.129,134.614,141.09992857142856,99.75309556289031,112.2985,71.66050000000001,112.2985,211.46825,,,,,,,667.0,,,,,621.75,427.67416043057824,667.0,420.125,667.0,846.0,463.4071428571429,397.2236989705041,317.9,134.225,317.9,783.5,448.325,327.0675599169076,281.5,190.4125,281.5,679.5,,,,,,,81.0,,,,,33.666666666666664,40.99186911246337,10.0,10.0,10.0,45.5,21.0,26.551836094703372,10.0,10.0,10.0,13.0,27.357142857142858,46.20956801165942,10.0,10.0,10.0,11.5,,,,,,
